Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
2018-11-04,2018,11,Alanyaspor,Yeni Malatyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-11-04,2018,11,Trabzonspor,Bursaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2018-11-05,2018,11,Goztepe,Caykur Rizespor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-05,2018,11,Sivasspor,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,1
2018-11-09,2018,12,Yeni Malatyaspor,Trabzonspor,5-0,5,0,T1,1,5,5,H,2-0,2,0,2,2,H,1,0,0,0
2018-11-10,2018,12,Konyaspor,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-11-10,2018,12,BB Erzurumspor,Goztepe,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-10,2018,12,Caykur Rizespor,Basaksehir FK,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-11-10,2018,12,Kayserispor,Galatasaray,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,1,0
2018-11-11,2018,12,Bursaspor,Kasimpasa,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2018-11-11,2018,12,Fenerbahce,Alanyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2018-11-11,2018,12,Antalyaspor,Akhisarspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-11-11,2018,12,Besiktas,Sivasspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2018-11-23,2018,13,Galatasaray,Konyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,0
2018-11-24,2018,13,MKE Ankaragucu,Besiktas,1-4,1,4,T1,1,5,-3,A,0-3,0,3,3,-3,A,1,0,0,0
2018-11-24,2018,13,BB Erzurumspor,Antalyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-11-24,2018,13,Alanyaspor,Kayserispor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-25,2018,13,Sivasspor,Caykur Rizespor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,0
2018-11-25,2018,13,Akhisarspor,Bursaspor,2-4,2,4,T1,1,6,-2,A,2-1,2,1,3,1,H,1,0,0,0
2018-11-25,2018,13,Kasimpasa,Yeni Malatyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-25,2018,13,Trabzonspor,Fenerbahce,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-11-26,2018,13,Goztepe,Basaksehir FK,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2018-11-30,2018,14,Caykur Rizespor,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-11-30,2018,14,Konyaspor,Alanyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,1
2018-12-01,2018,14,Kayserispor,Trabzonspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2018-12-01,2018,14,Antalyaspor,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-12-01,2018,14,Basaksehir FK,Sivasspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-12-02,2018,14,Bursaspor,BB Erzurumspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2018-12-02,2018,14,Besiktas,Galatasaray,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-12-03,2018,14,Yeni Malatyaspor,Akhisarspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2018-12-03,2018,14,Fenerbahce,Kasimpasa,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
2018-12-07,2018,15,Alanyaspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-12-08,2018,15,Galatasaray,Caykur Rizespor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
2018-12-08,2018,15,Sivasspor,Goztepe,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,1
2018-12-08,2018,15,Trabzonspor,Konyaspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2018-12-09,2018,15,BB Erzurumspor,Yeni Malatyaspor,1-3,1,3,T1,1,4,-2,A,1-0,1,0,1,1,H,1,0,0,0
2018-12-09,2018,15,Bursaspor,Antalyaspor,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2018-12-09,2018,15,Akhisarspor,Fenerbahce,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2018-12-10,2018,15,MKE Ankaragucu,Basaksehir FK,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-12-10,2018,15,Kasimpasa,Kayserispor,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-12-14,2018,16,Goztepe,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-12-15,2018,16,Caykur Rizespor,Alanyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-12-15,2018,16,Sivasspor,MKE Ankaragucu,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
2018-12-15,2018,16,Konyaspor,Kasimpasa,3-2,3,2,T1,1,5,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-12-15,2018,16,Basaksehir FK,Galatasaray,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-12-16,2018,16,Yeni Malatyaspor,Antalyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,1,1
2018-12-16,2018,16,Kayserispor,Akhisarspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-12-16,2018,16,Besiktas,Trabzonspor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-12-17,2018,16,Fenerbahce,BB Erzurumspor,2-2,2,2,T1,1,4,0,D,2-0,2,0,2,2,H,1,0,0,0
2018-12-22,2018,17,Kasimpasa,Besiktas,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,0
2018-12-22,2018,17,Alanyaspor,Basaksehir FK,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
2018-12-22,2018,17,MKE Ankaragucu,Goztepe,0-3,0,3,T1,1,3,-3,A,0-0,0,0,0,0,D,1,0,0,0
2018-12-23,2018,17,Galatasaray,Sivasspor,4-2,4,2,T1,1,6,2,H,2-2,2,2,4,0,D,1,0,0,0
2018-12-23,2018,17,Trabzonspor,Caykur Rizespor,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,0,0
2018-12-23,2018,17,Bursaspor,Yeni Malatyaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,1
2018-12-23,2018,17,BB Erzurumspor,Kayserispor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-12-24,2018,17,Akhisarspor,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-12-24,2018,17,Antalyaspor,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,1
2019-01-18,2018,18,Akhisarspor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2019-01-19,2018,18,BB Erzurumspor,Konyaspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2019-01-19,2018,18,Yeni Malatyaspor,Goztepe,3-2,3,2,T1,1,5,1,H,2-2,2,2,4,0,D,1,0,0,0
2019-01-19,2018,18,Antalyaspor,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-01-19,2018,18,Galatasaray,MKE Ankaragucu,6-0,6,0,T1,1,6,6,H,3-0,3,0,3,3,H,1,0,0,0
2019-01-20,2018,18,Alanyaspor,Sivasspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2019-01-20,2018,18,Trabzonspor,Basaksehir FK,2-4,2,4,T1,1,6,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2019-01-21,2018,18,Bursaspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2019-01-21,2018,18,Kasimpasa,Caykur Rizespor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2019-01-25,2018,19,Besiktas,BB Erzurumspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,0
2019-01-26,2018,19,Kayserispor,Bursaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
2019-01-26,2018,19,Goztepe,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-01-27,2018,19,Konyaspor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2019-01-27,2018,19,Sivasspor,Trabzonspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-01-27,2018,19,Caykur Rizespor,Akhisarspor,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,0,1
2019-01-28,2018,19,MKE Ankaragucu,Alanyaspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2019-01-28,2018,19,Basaksehir FK,Kasimpasa,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2019-01-28,2018,19,Fenerbahce,Yeni Malatyaspor,3-2,3,2,T1,1,5,1,H,2-2,2,2,4,0,D,1,0,0,0
2019-02-01,2018,20,Fenerbahce,Goztepe,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
2019-02-02,2018,20,Alanyaspor,Galatasaray,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-02-02,2018,20,Yeni Malatyaspor,Kayserispor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2019-02-02,2018,20,Kasimpasa,Sivasspor,1-3,1,3,T1,1,4,-2,A,1-1,1,1,2,0,D,1,0,0,0
2019-02-02,2018,20,Trabzonspor,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-02-03,2018,20,BB Erzurumspor,Caykur Rizespor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-02-03,2018,20,Akhisarspor,Basaksehir FK,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
2019-02-03,2018,20,Antalyaspor,Besiktas,2-6,2,6,T1,1,8,-4,A,0-3,0,3,3,-3,A,1,0,0,0
2019-02-04,2018,20,Bursaspor,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-02-08,2018,21,Kayserispor,Fenerbahce,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,2
2019-02-09,2018,21,Basaksehir FK,BB Erzurumspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-02-09,2018,21,Besiktas,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2019-02-09,2018,21,Caykur Rizespor,Antalyaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-02-10,2018,21,Galatasaray,Trabzonspor,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
2019-02-10,2018,21,Goztepe,Alanyaspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,1,0
2019-02-10,2018,21,Konyaspor,Yeni Malatyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-02-11,2018,21,Sivasspor,Akhisarspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,1,0
2019-02-11,2018,21,MKE Ankaragucu,Kasimpasa,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2019-02-15,2018,22,Yeni Malatyaspor,Besiktas,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,1,0
2019-02-16,2018,22,Akhisarspor,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,1
2019-02-16,2018,22,Bursaspor,Caykur Rizespor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2019-02-16,2018,22,Fenerbahce,Konyaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,1
2019-02-17,2018,22,Kasimpasa,Galatasaray,1-4,1,4,T1,1,5,-3,A,1-2,1,2,3,-1,A,1,0,0,0
2019-02-17,2018,22,Trabzonspor,Alanyaspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2019-02-17,2018,22,Kayserispor,Goztepe,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-02-17,2018,22,BB Erzurumspor,Sivasspor,4-2,4,2,T1,1,6,2,H,2-1,2,1,3,1,H,1,0,0,0
2019-02-18,2018,22,Antalyaspor,Basaksehir FK,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2019-02-22,2018,23,Goztepe,Trabzonspor,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2019-02-22,2018,23,Caykur Rizespor,Yeni Malatyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2019-02-23,2018,23,Sivasspor,Antalyaspor,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2019-02-23,2018,23,Alanyaspor,Kasimpasa,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,1
2019-02-24,2018,23,Galatasaray,Akhisarspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-02-24,2018,23,Basaksehir FK,Bursaspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
2019-02-24,2018,23,Konyaspor,Kayserispor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-02-24,2018,23,MKE Ankaragucu,BB Erzurumspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
2019-02-25,2018,23,Besiktas,Fenerbahce,3-3,3,3,T1,1,6,0,D,3-0,3,0,3,3,H,1,0,0,0
2019-03-01,2018,24,Antalyaspor,MKE Ankaragucu,2-4,2,4,T1,1,6,-2,A,2-3,2,3,5,-1,A,1,0,0,0
2019-03-02,2018,24,Bursaspor,Sivasspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
2019-03-02,2018,24,Kayserispor,Besiktas,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
2019-03-02,2018,24,Fenerbahce,Caykur Rizespor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,1
2019-03-03,2018,24,Konyaspor,Goztepe,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,1
2019-03-03,2018,24,Yeni Malatyaspor,Basaksehir FK,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2019-03-03,2018,24,BB Erzurumspor,Galatasaray,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-03-04,2018,24,Akhisarspor,Alanyaspor,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
2019-03-04,2018,24,Kasimpasa,Trabzonspor,2-2,2,2,T1,1,4,0,D,0-2,0,2,2,-2,A,1,0,0,0
2019-03-08,2018,25,Sivasspor,Yeni Malatyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2019-03-09,2018,25,Trabzonspor,Akhisarspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-03-09,2018,25,MKE Ankaragucu,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-03-09,2018,25,Basaksehir FK,Fenerbahce,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-03-10,2018,25,Besiktas,Konyaspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
2019-03-10,2018,25,Caykur Rizespor,Kayserispor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2019-03-10,2018,25,Goztepe,Kasimpasa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-03-10,2018,25,Alanyaspor,BB Erzurumspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-03-11,2018,25,Galatasaray,Antalyaspor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,0
2019-03-15,2018,26,Fenerbahce,Sivasspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-03-16,2018,26,Besiktas,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-03-16,2018,26,BB Erzurumspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-03-16,2018,26,Antalyaspor,Alanyaspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
2019-03-16,2018,26,Konyaspor,Caykur Rizespor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,1,0
2019-03-16,2018,26,Akhisarspor,Kasimpasa,2-3,2,3,T1,1,5,-1,A,1-1,1,1,2,0,D,1,0,0,0
2019-03-17,2018,26,Yeni Malatyaspor,MKE Ankaragucu,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
2019-03-17,2018,26,Kayserispor,Basaksehir FK,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-03-17,2018,26,Bursaspor,Galatasaray,2-3,2,3,T1,1,5,-1,A,2-1,2,1,3,1,H,1,0,0,0
2019-04-05,2018,27,Trabzonspor,Antalyaspor,4-1,4,1,T1,1,5,3,H,1-1,1,1,2,0,D,1,0,0,0
2019-04-06,2018,27,Alanyaspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-04-06,2018,27,Sivasspor,Kayserispor,1-3,1,3,T1,1,4,-2,A,0-3,0,3,3,-3,A,1,0,0,0
2019-04-06,2018,27,Galatasaray,Yeni Malatyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2019-04-07,2018,27,Basaksehir FK,Konyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2019-04-07,2018,27,MKE Ankaragucu,Fenerbahce,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,1,1
2019-04-07,2018,27,Goztepe,Akhisarspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-04-07,2018,27,Kasimpasa,BB Erzurumspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-04-08,2018,27,Caykur Rizespor,Besiktas,2-7,2,7,T1,1,9,-5,A,1-2,1,2,3,-1,A,1,0,0,0
2019-04-12,2018,28,Bursaspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2019-04-13,2018,28,Caykur Rizespor,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-04-13,2018,28,Konyaspor,Sivasspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2019-04-13,2018,28,Besiktas,Basaksehir FK,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2019-04-14,2018,28,Fenerbahce,Galatasaray,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,0
2019-04-14,2018,28,Antalyaspor,Kasimpasa,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
2019-04-14,2018,28,Kayserispor,MKE Ankaragucu,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2019-04-14,2018,28,Yeni Malatyaspor,Alanyaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,1,1
2019-04-15,2018,28,BB Erzurumspor,Akhisarspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-04-19,2018,29,Kasimpasa,Bursaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-04-20,2018,29,Akhisarspor,Antalyaspor,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2019-04-20,2018,29,Trabzonspor,Yeni Malatyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
2019-04-20,2018,29,Goztepe,BB Erzurumspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2019-04-20,2018,29,Galatasaray,Kayserispor,3-1,3,1,T1,1,4,2,H,3-1,3,1,4,2,H,1,0,0,1
2019-04-21,2018,29,Alanyaspor,Fenerbahce,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-04-21,2018,29,Basaksehir FK,Caykur Rizespor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-04-21,2018,29,MKE Ankaragucu,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-04-22,2018,29,Sivasspor,Besiktas,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2019-04-26,2018,30,Basaksehir FK,Goztepe,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2019-04-27,2018,30,Antalyaspor,BB Erzurumspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-04-27,2018,30,Caykur Rizespor,Sivasspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-04-27,2018,30,Fenerbahce,Trabzonspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
2019-04-28,2018,30,Kayserispor,Alanyaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2019-04-28,2018,30,Bursaspor,Akhisarspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-04-28,2018,30,Besiktas,MKE Ankaragucu,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,0,0
2019-04-29,2018,30,Yeni Malatyaspor,Kasimpasa,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2019-04-29,2018,30,Konyaspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-05-03,2018,31,Sivasspor,Basaksehir FK,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-05-04,2018,31,Kasimpasa,Fenerbahce,1-3,1,3,T1,1,4,-2,A,1-1,1,1,2,0,D,1,0,0,0
2019-05-04,2018,31,MKE Ankaragucu,Caykur Rizespor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
2019-05-04,2018,31,BB Erzurumspor,Bursaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2019-05-05,2018,31,Galatasaray,Besiktas,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2019-05-05,2018,31,Akhisarspor,Yeni Malatyaspor,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2019-05-05,2018,31,Goztepe,Antalyaspor,4-1,4,1,T1,1,5,3,H,2-1,2,1,3,1,H,1,0,0,1
2019-05-06,2018,31,Alanyaspor,Konyaspor,2-4,2,4,T1,1,6,-2,A,1-2,1,2,3,-1,A,1,0,0,0
2019-05-06,2018,31,Trabzonspor,Kayserispor,4-2,4,2,T1,1,6,2,H,2-1,2,1,3,1,H,1,0,0,0
2019-05-10,2018,32,Antalyaspor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,0
2019-05-11,2018,32,Caykur Rizespor,Galatasaray,2-3,2,3,T1,1,5,-1,A,1-1,1,1,2,0,D,1,0,1,0
2019-05-11,2018,32,Goztepe,Sivasspor,3-3,3,3,T1,1,6,0,D,1-2,1,2,3,-1,A,1,0,1,0
2019-05-11,2018,32,Fenerbahce,Akhisarspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
2019-05-12,2018,32,Kayserispor,Kasimpasa,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,1
2019-05-12,2018,32,Konyaspor,Trabzonspor,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
2019-05-12,2018,32,Basaksehir FK,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
2019-05-12,2018,32,Yeni Malatyaspor,BB Erzurumspor,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
2019-05-13,2018,32,Besiktas,Alanyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2019-05-17,2018,33,Kasimpasa,Konyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2019-05-18,2018,33,Trabzonspor,Besiktas,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2019-05-18,2018,33,Antalyaspor,Yeni Malatyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,1
2019-05-19,2018,33,Bursaspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2019-05-19,2018,33,Alanyaspor,Caykur Rizespor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2019-05-19,2018,33,Akhisarspor,Kayserispor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
